Bulk mode; whois.cymru.com [2017-12-04 03:04:32 +0000]
NA      | 155.133.64.182   | NA                  | PL | ripencc  | 1991-11-07 | NA
30722   | 2.44.188.87      | 2.44.0.0/16         | IT | ripencc  | 2010-04-29 | VODAFONE-IT-ASN, IT
30722   | 47.53.89.47      | 47.53.0.0/16        | US | arin     | 2012-05-15 | VODAFONE-IT-ASN, IT
30722   | 93.64.207.55     | 93.64.0.0/16        | IT | ripencc  | 2008-03-17 | VODAFONE-IT-ASN, IT
30722   | 93.65.218.109    | 93.65.0.0/16        | IT | ripencc  | 2008-03-17 | VODAFONE-IT-ASN, IT
30722   | 93.70.245.235    | 93.70.0.0/16        | IT | ripencc  | 2008-03-17 | VODAFONE-IT-ASN, IT
30860   | 78.142.19.231    | 78.142.19.0/24      | BG | ripencc  | 2007-07-30 | YURTEH-AS, UA
31034   | 212.237.24.6     | 212.237.0.0/18      | IT | ripencc  | 1998-09-25 | ARUBA-ASN, IT
31078   | 217.115.10.131   | 217.115.0.0/20      | DE | ripencc  | 2009-09-23 | NETSIGN, DE
31103   | 87.118.122.201   | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS, DE
31103   | 87.118.122.254   | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS, DE
31103   | 87.118.123.191   | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS, DE
31103   | 87.118.83.3      | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS, DE
31103   | 87.118.94.2      | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS, DE
31334   | 178.26.177.157   | 178.26.128.0/17     | DE | ripencc  | 2010-02-17 | KABELDEUTSCHLAND-AS, DE
31334   | 178.26.183.12    | 178.26.128.0/17     | DE | ripencc  | 2010-02-17 | KABELDEUTSCHLAND-AS, DE
31334   | 91.65.91.230     | 91.65.0.0/17        | DE | ripencc  | 2006-07-10 | KABELDEUTSCHLAND-AS, DE
31400   | 82.211.0.201     | 82.211.0.0/18       | DE | ripencc  | 2003-10-10 | ACCELERATED-IT, DE
31400   | 82.211.34.97     | 82.211.0.0/18       | DE | ripencc  | 2003-10-10 | ACCELERATED-IT, DE
31400   | 84.200.50.18     | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT, DE
31400   | 84.200.82.163    | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT, DE
31798   | 45.62.234.191    | 45.62.224.0/19      | CA | arin     | 2015-03-05 | DATACITY - KW Datacenter, CA
31798   | 45.62.236.27     | 45.62.224.0/19      | CA | arin     | 2015-03-05 | DATACITY - KW Datacenter, CA
31798   | 45.62.236.66     | 45.62.224.0/19      | CA | arin     | 2015-03-05 | DATACITY - KW Datacenter, CA
31798   | 45.62.249.195    | 45.62.224.0/19      | CA | arin     | 2015-03-05 | DATACITY - KW Datacenter, CA
31798   | 45.62.251.245    | 45.62.224.0/19      | CA | arin     | 2015-03-05 | DATACITY - KW Datacenter, CA
31798   | 45.62.253.113    | 45.62.224.0/19      | CA | arin     | 2015-03-05 | DATACITY - KW Datacenter, CA
31798   | 64.137.162.142   | 64.137.160.0/19     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.178.43    | 64.137.160.0/19     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.205.124   | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.210.173   | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.210.30    | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.210.54    | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.210.63    | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.210.86    | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.242.29    | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31798   | 64.137.244.144   | 64.137.192.0/18     | CA | arin     | 2015-04-06 | DATACITY - KW Datacenter, CA
31863   | 172.98.193.43    | 172.98.192.0/21     | US | arin     | 2015-06-17 | DACEN-2 - Centrilogic, Inc., US
31877   | 66.110.216.10    | 66.110.216.0/24     | US | arin     | 2002-12-12 | GPW - GEORGIA PUBLIC WEB, INC., US
32489   | 162.219.176.26   | 162.219.176.0/24    | CA | arin     | 2013-08-15 | AMANAHA-NEW - Amanah Tech Inc., CA
33083   | 192.34.80.176    | 192.34.80.0/21      | US | arin     | 2012-11-20 | AXCELX-NET - AxcelX Technologies LLC, US
33182   | 177.234.159.85   | 177.234.156.0/22    | BR | lacnic   | 2014-05-21 | DIMENOC - HostDime.com, Inc., US
33363   | 71.46.220.68     | 71.46.208.0/20      | US | arin     | 2005-06-08 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC, US
33387   | 208.67.1.79      | 208.67.1.0/24       | US | arin     | 2011-03-29 | DATASHACK - DataShack, LC, US
33387   | 208.67.1.82      | 208.67.1.0/24       | US | arin     | 2011-03-29 | DATASHACK - DataShack, LC, US
33891   | 188.65.144.2     | 188.65.144.0/21     | DE | ripencc  | 2009-08-11 | CORE-BACKBONE, DE
34168   | 84.53.192.243    | 84.53.192.0/18      | RU | ripencc  | 2004-11-05 | ELCOM-ISP-AS, RU
34224   | 87.120.254.130   | 87.120.254.0/24     | BG | ripencc  | 2005-07-12 | NETERRA-AS, BG
34224   | 87.121.52.46     | 87.121.52.0/24      | BG | ripencc  | 2005-07-12 | NETERRA-AS, BG
34224   | 94.156.77.83     | 94.156.77.0/24      | BG | ripencc  | 2008-08-27 | NETERRA-AS, BG
34456   | 62.176.4.10      | 62.176.0.0/19       | RU | ripencc  | 2006-10-20 | RIALCOM-AS, RU
35415   | 78.140.171.156   | 78.140.171.0/24     | NL | ripencc  | 2007-06-29 | WEBZILLA, NL
35470   | 178.18.83.215    | 178.18.80.0/20      | NL | ripencc  | 2010-04-12 | XL-AS, NL
35470   | 89.31.96.168     | 89.31.96.0/21       | NL | ripencc  | 2009-04-09 | XL-AS, NL
35492   | 78.41.115.145    | 78.41.112.0/21      | AT | ripencc  | 2007-08-09 | FUNKFEUER, AT
35540   | 109.190.182.44   | 109.190.0.0/16      | FR | ripencc  | 2011-09-16 | OVH-TELECOM, FR
35540   | 109.190.248.212  | 109.190.0.0/16      | FR | ripencc  | 2011-09-16 | OVH-TELECOM, FR
35549   | 212.92.219.15    | 212.92.192.0/19     | HR | ripencc  | 2008-08-27 | METRONET-AS Zagreb, Croatia, HR
35592   | 89.187.150.12    | 89.187.128.0/19     | CZ | ripencc  | 2006-04-28 | COOLHOUSING-AS Vinohradska 190, CZ
35592   | 89.187.150.13    | 89.187.128.0/19     | CZ | ripencc  | 2006-04-28 | COOLHOUSING-AS Vinohradska 190, CZ
35592   | 89.187.150.14    | 89.187.128.0/19     | CZ | ripencc  | 2006-04-28 | COOLHOUSING-AS Vinohradska 190, CZ
35592   | 89.187.150.15    | 89.187.128.0/19     | CZ | ripencc  | 2006-04-28 | COOLHOUSING-AS Vinohradska 190, CZ
35916   | 64.27.17.140     | 64.27.0.0/19        | US | arin     | 2000-01-10 | MULTA-ASN1 - MULTACOM CORPORATION, US
36024   | 74.50.54.69      | 74.50.48.0/20       | US | arin     | 2008-08-13 | COLO4-CO - Colo4, LLC, US
36236   | 176.58.89.182    | 176.58.89.0/24      | EU | ripencc  | 2011-06-06 | NETACTUATE - NetActuate, Inc, US
36352   | 198.46.138.18    | 198.46.136.0/22     | US | arin     | 2013-03-12 | AS-COLOCROSSING - ColoCrossing, US
36352   | 23.94.53.226     | 23.94.48.0/21       | US | arin     | 2013-08-16 | AS-COLOCROSSING - ColoCrossing, US
36947   | 197.206.195.201  | 197.206.192.0/19    | DZ | afrinic  | 2010-05-28 | ALGTEL-AS, DZ
36947   | 197.206.204.240  | 197.206.192.0/19    | DZ | afrinic  | 2010-05-28 | ALGTEL-AS, DZ
36947   | 197.206.213.164  | 197.206.192.0/19    | DZ | afrinic  | 2010-05-28 | ALGTEL-AS, DZ
36947   | 41.100.0.172     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.12.137    | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.125.225   | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.128.122   | 41.100.128.0/18     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.154.182   | 41.100.128.0/18     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.16.60     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.22.151    | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.27.87     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.36.78     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.43.143    | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.44.86     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.47.20     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.5.233     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.54.208    | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.7.123     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.95.92     | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.100.99.131    | 41.100.0.0/17       | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.101.211.72    | 41.101.192.0/19     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.101.219.15    | 41.101.192.0/19     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.103.207.148   | 41.103.192.0/19     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.103.207.79    | 41.103.192.0/19     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.103.213.190   | 41.103.192.0/19     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.103.215.3     | 41.103.192.0/19     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
36947   | 41.103.222.229   | 41.103.192.0/19     | DZ | afrinic  | 2009-05-04 | ALGTEL-AS, DZ
37153   | 169.239.183.210  | 169.239.183.0/24    | ZA | afrinic  | 2015-12-30 | HETZNER, ZA
37168   | 41.50.99.164     | 41.50.0.0/16        | ZA | afrinic  | 2009-12-11 | CELL-C, ZA
37560   | 198.167.223.38   | 198.167.192.0/19    | KN | arin     | 2013-02-11 | CYBERDYNE, LR
37560   | 46.246.34.232    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.100    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.17     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.65     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.69     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.71     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.72     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.81     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.83     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.91     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.35.99     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.41.30     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.41.34     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.41.53     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.41.67     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.41.75     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.41.78     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.41.86     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.100    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.104    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.106    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.11     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.13     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.142    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.145    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.147    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.148    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.149    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.185    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.186    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.193    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.222    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.227    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.235    | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.25     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.26     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.57     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.58     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.60     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37560   | 46.246.49.67     | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE, LR
37589   | 41.78.128.113    | 41.78.128.0/24      | ZA | afrinic  | 2013-04-12 | ITISINTERNET, ZA
37611   | 165.255.104.36   | 165.255.104.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.105.105  | 165.255.105.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.111.236  | 165.255.111.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.184.2    | 165.255.184.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.186.248  | 165.255.186.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.204.23   | 165.255.204.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.216.243  | 165.255.216.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.224.117  | 165.255.224.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.224.133  | 165.255.224.0/24    | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37611   | 165.255.74.169   | 165.255.74.0/24     | ZA | afrinic  | 2015-08-25 | Afrihost, ZA
37684   | 62.12.115.107    | 62.12.114.0/23      | KE | afrinic  | 2015-06-04 | ANGANI-AS, KE
37692   | 154.127.60.92    | 154.127.60.0/24     | MU | afrinic  | 2014-03-05 | NetStack-AS, ZA
38197   | 223.26.48.248    | 223.26.48.0/24      | HK | apnic    | 2010-08-19 | SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited - HongKong Backbone, HK
38478   | 103.27.124.82    | 103.27.124.0/24     | HK | apnic    | 2013-07-03 | SUNNYVISION-AS-AP SunnyVision Limited, HK
38478   | 124.248.254.50   | 124.248.254.0/24    | HK | apnic    | 2007-11-09 | SUNNYVISION-AS-AP SunnyVision Limited, HK
38731   | 125.212.241.182  | 125.212.240.0/22    | VN | apnic    | 2006-08-01 | VTDC-AS-VN Vietel - CHT Compamy Ltd, VN
38987   | 62.133.130.105   | 62.133.128.0/19     | PL | ripencc  | 2005-10-12 | OST-AS, PL
39389   | 185.34.33.2      | 185.34.32.0/22      | FR | ripencc  | 2013-08-28 | CURSYS-MAIN Octopuce Network in Paris, France, FR
39392   | 95.168.216.151   | 95.168.192.0/19     | CZ | ripencc  | 2009-01-07 | SUPERNETWORK-AS Bilejova 407, CZ
39608   | 176.36.117.185   | 176.36.0.0/14       | UA | ripencc  | 2011-05-20 | LANETUA-AS, UA
39608   | 176.38.163.77    | 176.36.0.0/14       | UA | ripencc  | 2011-05-20 | LANETUA-AS, UA
39651   | 213.89.242.168   | 213.89.0.0/16       | SE | ripencc  | 2000-12-27 | COMHEM-SWEDEN, SE
39669   | 178.156.202.125  | 178.156.202.0/24    | RO | ripencc  | 2010-06-02 | AVOLO-AS, RO
40676   | 185.169.196.179  | 185.169.196.0/23    | GB | ripencc  | 2016-09-26 | AS40676 - Psychz Networks, US
40676   | 23.238.162.11    | 23.238.128.0/17     | US | arin     | 2013-10-23 | AS40676 - Psychz Networks, US
40676   | 45.35.72.85      | 45.35.72.0/23       | US | arin     | 2015-03-03 | AS40676 - Psychz Networks, US
41164   | 84.209.48.106    | 84.209.0.0/17       | NO | ripencc  | 2005-07-07 | GET-NO GET Norway, NO
41425   | 176.121.10.44    | 176.121.10.0/24     | UA | ripencc  | 2012-06-28 | GLOBAL-DATA-NETWORKS-AS, UA
41425   | 176.121.10.52    | 176.121.10.0/24     | UA | ripencc  | 2012-06-28 | GLOBAL-DATA-NETWORKS-AS, UA
41653   | 95.128.43.164    | 95.128.40.0/22      | GB | ripencc  | 2009-01-20 | AQUARAY, FR
41665   | 78.109.23.1      | 78.109.16.0/20      | UA | ripencc  | 2007-07-03 | HOSTING-AS http://hosting.ua, UA
42038   | 109.126.9.228    | 109.126.0.0/18      | RU | ripencc  | 2009-11-16 | VLADLINK-AS, RU
42396   | 94.248.1.179     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.14.116    | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.14.64     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.15.74     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.16.56     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.19.199    | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.23.22     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.5.220     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.7.101     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42396   | 94.248.9.190     | 94.248.0.0/18       | UA | ripencc  | 2008-09-08 | PPLNETUA-AS, UA
42413   | 91.192.93.132    | 91.192.92.0/22      | RU | ripencc  | 2007-02-14 | PRIVAT-TELECOM-AS, RU
42431   | 46.233.0.70      | 46.233.0.0/21       | BG | ripencc  | 2011-02-21 | B-NET, BG
42682   | 5.164.201.69     | 5.164.200.0/22      | RU | ripencc  | 2012-07-25 | ERTH-NNOV-AS, RU
42682   | 5.164.205.245    | 5.164.204.0/22      | RU | ripencc  | 2012-07-25 | ERTH-NNOV-AS, RU
42682   | 5.164.205.93     | 5.164.204.0/22      | RU | ripencc  | 2012-07-25 | ERTH-NNOV-AS, RU
42682   | 95.79.145.72     | 95.79.144.0/22      | RU | ripencc  | 2008-12-10 | ERTH-NNOV-AS, RU
42695   | 141.255.189.161  | 141.255.184.0/21    | SE | ripencc  | 2011-07-07 | CNHAB, SE
42695   | 89.45.226.28     | 89.45.226.0/24      | SE | ripencc  | 2005-11-29 | CNHAB, SE
43289   | 178.17.170.194   | 178.17.160.0/20     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.170.195   | 178.17.160.0/20     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.170.196   | 178.17.160.0/20     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.170.23    | 178.17.160.0/20     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.171.111   | 178.17.160.0/20     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.171.114   | 178.17.160.0/20     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.174.151   | 178.17.174.0/24     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.174.196   | 178.17.174.0/24     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43289   | 178.17.174.198   | 178.17.174.0/24     | MD | ripencc  | 2010-03-23 | TRABIA trabia network, MD
43317   | 94.242.57.161    | 94.242.0.0/18       | RU | ripencc  | 2008-10-15 | FISHNET-AS, RU
43317   | 94.242.57.2      | 94.242.0.0/18       | RU | ripencc  | 2008-10-15 | FISHNET-AS, RU
43350   | 185.107.81.233   | 185.107.80.0/22     | NL | ripencc  | 2015-07-03 | NFORCE, NL
43350   | 185.107.81.234   | 185.107.80.0/22     | NL | ripencc  | 2015-07-03 | NFORCE, NL
43350   | 77.247.181.162   | 77.247.176.0/21     | NL | ripencc  | 2007-06-26 | NFORCE, NL
43350   | 77.247.181.163   | 77.247.176.0/21     | NL | ripencc  | 2007-06-26 | NFORCE, NL
43350   | 77.247.181.164   | 77.247.176.0/21     | NL | ripencc  | 2007-06-26 | NFORCE, NL
43350   | 77.247.181.166   | 77.247.176.0/21     | NL | ripencc  | 2007-06-26 | NFORCE, NL
43588   | 31.131.4.167     | 31.131.4.0/23       | MD | ripencc  | 2011-05-27 | LEVEL7-AS, MD
43847   | 31.185.104.20    | 31.185.104.0/21     | DE | ripencc  | 2011-03-16 | NBISERV-AS, DE
43847   | 31.185.104.21    | 31.185.104.0/21     | DE | ripencc  | 2011-03-16 | NBISERV-AS, DE
43847   | 46.182.18.214    | 46.182.16.0/21      | DE | ripencc  | 2010-11-19 | NBISERV-AS, DE
43847   | 46.182.18.29     | 46.182.16.0/21      | DE | ripencc  | 2010-11-19 | NBISERV-AS, DE
43847   | 46.182.18.40     | 46.182.16.0/21      | DE | ripencc  | 2010-11-19 | NBISERV-AS, DE
43847   | 46.182.18.46     | 46.182.16.0/21      | DE | ripencc  | 2010-11-19 | NBISERV-AS, DE
43847   | 46.182.19.15     | 46.182.16.0/21      | DE | ripencc  | 2010-11-19 | NBISERV-AS, DE
43847   | 46.182.19.219    | 46.182.16.0/21      | DE | ripencc  | 2010-11-19 | NBISERV-AS, DE
44677   | 178.141.142.252  | 178.141.0.0/16      | RU | ripencc  | 2010-04-22 | MTS-KRV-AS, RU
